https://pid.uba.uva.nl/ark:/88238/b1990032096250205131,gemaakt,object
https://pid.uba.uva.nl/ark:/88238/b1990032108960205131,gemaakt,wetenschap
https://pid.uba.uva.nl/ark:/88238/b1990031935880205131,gemaakt,gebruiksvoorwerp
https://pid.uba.uva.nl/ark:/88238/b1990032752200205131,gemaakt,prent
https://pid.uba.uva.nl/ark:/88238/b1990032106180205131,gemaakt,ding
https://pid.uba.uva.nl/ark:/88238/b1990031937890205131,genaaid,ding
https://pid.uba.uva.nl/ark:/88238/b1990032755500205131,gemaakt,bouwtekening
https://pid.uba.uva.nl/ark:/88238/b1990032112660205131,gemaakt,ding
https://pid.uba.uva.nl/ark:/88238/b1990032079530205131,gemaakt,onderzoekscollectie
https://pid.uba.uva.nl/ark:/88238/b1990031977080205131,gemaakt,object
https://pid.uba.uva.nl/ark:/88238/b1990032710550205131,gemaakt,apparatuur
https://pid.uba.uva.nl/ark:/88238/b1990032117650205131,gemaakt,anatomisch
https://pid.uba.uva.nl/ark:/88238/b1990032101390205131,gemaakt,object
https://pid.uba.uva.nl/ark:/88238/b1990032740940205131,gemaakt,apparatuur
https://pid.uba.uva.nl/ark:/88238/b1990032744550205131,gemaakt,schilderij
https://pid.uba.uva.nl/ark:/88238/b1990032750590205131,gemaakt,prent
https://pid.uba.uva.nl/ark:/88238/b1990032116090205131,gemaakt,wetenschap
https://pid.uba.uva.nl/ark:/88238/b1990031972010205131,gemaakt,ding
https://pid.uba.uva.nl/ark:/88238/b1990031999500205131,gemaakt,ding
https://pid.uba.uva.nl/ark:/88238/b1990032109610205131,gemaakt,anatomisch
https://pid.uba.uva.nl/ark:/88238/b1990032098460205131,gemaakt,anatomisch
https://pid.uba.uva.nl/ark:/88238/b1990031935050205131,gemaakt,meubilair
https://pid.uba.uva.nl/ark:/88238/b1990032750620205131,tekening,object
https://pid.uba.uva.nl/ark:/88238/b1990032751900205131,tekening,ding
https://pid.uba.uva.nl/ark:/88238/b1990031987800205131,gemaakt,fysische
https://pid.uba.uva.nl/ark:/88238/b1990032101060205131,gemaakt,wetenschap
https://pid.uba.uva.nl/ark:/88238/b1990031968120205131,gegoten,penning
https://pid.uba.uva.nl/ark:/88238/b1990031984560205131,gemaakt,apparatuur
https://pid.uba.uva.nl/ark:/88238/b1990032725900205131,gemaakt,object
https://pid.uba.uva.nl/ark:/88238/b1990032757330205131,gemaakt,bouwtekening
https://pid.uba.uva.nl/ark:/88238/b1990032095610205131,gemaakt,object
https://pid.uba.uva.nl/ark:/88238/b1990031972880205131,gemaakt,object
https://pid.uba.uva.nl/ark:/88238/b1990031985690205131,gemaakt,apparatuur
https://pid.uba.uva.nl/ark:/88238/b1990031992920205131,gemaakt,ding
https://pid.uba.uva.nl/ark:/88238/b1990031993700205131,gemaakt,onderzoekscollectie
https://pid.uba.uva.nl/ark:/88238/b1990031935690205131,gemaakt,meubilair
https://pid.uba.uva.nl/ark:/88238/b1990032104310205131,gemaakt,wetenschap
https://pid.uba.uva.nl/ark:/88238/b1990031990060205131,gemaakt,object
https://pid.uba.uva.nl/ark:/88238/b1990032282230205131,gemaakt,apparatuur
https://pid.uba.uva.nl/ark:/88238/b1990032752610205131,tekening,object
https://pid.uba.uva.nl/ark:/88238/b1990032745190205131,gemaakt,beeldende
https://pid.uba.uva.nl/ark:/88238/b1990031966530205131,gemaakt,penning
https://pid.uba.uva.nl/ark:/88238/b1990031984080205131,gemaakt,wetenschap
https://pid.uba.uva.nl/ark:/88238/b1990031996760205131,gemaakt,ding
https://pid.uba.uva.nl/ark:/88238/b1990032100570205131,gemaakt,anatomisch
